sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
92;SDS011;16232;48.800;9.002;2022-01-07T00:01:09;17.05;;;10.70;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:03:37;15.68;;;9.38;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:06:04;13.40;;;9.32;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:08:31;16.05;;;8.93;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:10:59;14.63;;;10.50;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:13:26;16.35;;;9.73;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:15:55;12.80;;;9.35;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:18:22;23.38;;;12.63;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:20:50;15.88;;;10.13;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:23:18;17.38;;;11.68;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:25:45;14.13;;;9.63;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:28:13;16.33;;;10.52;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:30:40;16.05;;;10.65;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:33:09;15.18;;;9.52;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:35:36;15.40;;;9.02;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:38:04;16.33;;;9.15;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:40:32;20.52;;;10.80;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:42:59;13.30;;;9.90;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:45:27;16.23;;;9.48;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:47:54;12.95;;;8.95;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:50:24;16.23;;;9.27;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:52:52;16.75;;;9.35;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:55:19;13.35;;;8.98;;
92;SDS011;16232;48.800;9.002;2022-01-07T00:57:47;13.15;;;9.13;;
92;SDS011;16232;48.800;9.002;2022-01-07T01:00:16;17.77;;;9.77;;
92;SDS011;16232;48.800;9.002;2022-01-07T01:02:44;13.13;;;8.77;;
92;SDS011;16232;48.800;9.002;2022-01-07T01:05:12;15.85;;;9.82;;
92;SDS011;16232;48.800;9.002;2022-01-07T01:07:41;13.50;;;9.98;;
