sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2;P0
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T00:02:33;9.73;8.03;5.15
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T00:07:33;10.84;7.77;4.92
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T00:12:32;12.43;10.22;5.97
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T00:17:33;10.77;8.08;5.15
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T00:22:42;10.5;8.56;5.29
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T00:27:32;13.25;10.12;6.09
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T00:32:39;12.43;9.79;5.79
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T00:37:33;12.3;9.98;6.19
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T00:42:36;12.3;9.98;6.19
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T00:47:32;12.13;10.08;6.25
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T00:52:38;11.88;9.23;5.84
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T00:57:33;11.18;8.58;5.38
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T01:02:35;12.26;10.13;6.3
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T01:07:33;14.72;10.88;6.88
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T01:17:33;15.29;12.03;7.31
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T01:22:33;15.29;12.03;7.31
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T01:27:33;13.4;11.53;7.64
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T01:32:33;13.54;10.85;7.21
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T01:37:33;14.83;11.47;7.58
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T01:42:33;13.53;9.73;6.44
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T01:47:33;14.37;10.57;6.44
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T01:52:35;12.6;9.79;6.95
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T01:57:33;10.03;8.87;6.36
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T02:02:34;11.2;8.71;6.5
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T02:07:33;11.2;8.71;6.5
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T02:12:33;12.4;9.89;7.12
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T02:17:38;12.2;10.32;6.63
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T02:22:35;11.01;9.13;6.55
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T02:27:34;12.96;10.76;7
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T02:32:34;10.62;9.49;6.41
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T02:37:32;10.96;8.48;6.55
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T02:42:32;11.2;9.31;6.29
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T02:47:34;11.2;9.31;6.29
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T02:52:34;11.11;9.32;6.23
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T02:57:33;10.71;8.47;5.6
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T03:02:34;9.82;8.22;5.45
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T03:07:33;10.52;7.63;4.93
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T03:12:33;11.12;8.58;5.33
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T03:17:33;13.67;10.08;6.94
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T03:22:33;10.79;9.5;6.32
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T03:27:32;10.95;8.58;6.11
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T03:32:33;10.95;8.58;6.11
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T03:37:33;12.19;9.65;6.13
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T03:42:33;12.28;9.45;6.57
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T03:47:33;12.19;8.87;5.99
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T03:52:33;12.99;10.64;6.57
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T03:57:33;13.01;10.89;7.93
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T04:02:35;12.75;10.63;6.3
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T04:07:33;14.52;11.15;7.27
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T04:12:33;14.52;11.15;7.27
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T04:17:33;16.24;13.3;8.96
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T04:22:33;11.99;10.06;6.58
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T04:27:32;12.64;10.61;7.7
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T04:32:38;16.27;12.53;7.81
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T04:37:33;15.58;13.02;8.72
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T04:42:33;15.58;13.02;8.72
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T04:47:33;12.32;10.48;6.99
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T04:52:35;12.9;11.12;7.1
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T04:57:34;12.33;9.72;7.13
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-10T05:02:33;13.71;10.82;7.01
