sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
92;SDS011;16232;48.800;9.002;2022-04-04T00:01:44;28.15;;;20.33;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:04:11;29.58;;;19.75;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:06:39;27.92;;;19.42;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:09:07;30.88;;;20.23;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:11:35;24.35;;;18.48;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:14:02;23.73;;;16.67;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:16:30;25.38;;;18.90;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:18:58;25.75;;;17.67;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:21:25;24.80;;;18.77;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:23:53;25.45;;;17.98;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:26:22;25.92;;;18.38;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:28:49;29.67;;;19.27;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:31:16;27.00;;;18.83;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:33:44;26.90;;;18.40;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:36:11;20.48;;;16.33;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:38:39;26.58;;;17.20;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:41:07;24.13;;;17.60;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:43:36;23.65;;;16.10;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:46:03;27.55;;;17.42;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:48:31;25.85;;;17.33;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:50:58;27.33;;;16.48;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:53:26;22.75;;;15.50;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:55:54;20.80;;;14.77;;
92;SDS011;16232;48.800;9.002;2022-04-04T00:58:22;21.13;;;15.48;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:00:51;21.13;;;14.98;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:03:18;19.38;;;14.90;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:05:45;18.42;;;13.90;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:08:13;19.33;;;14.18;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:10:41;19.30;;;13.45;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:13:09;23.35;;;16.50;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:15:37;21.02;;;15.40;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:18:07;30.33;;;19.17;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:20:35;33.75;;;21.60;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:23:02;34.00;;;20.48;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:25:32;27.08;;;18.52;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:28:00;34.35;;;21.50;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:30:28;34.13;;;19.85;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:32:56;40.05;;;21.08;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:35:24;39.83;;;21.83;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:37:51;29.40;;;19.88;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:40:19;30.45;;;20.02;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:42:49;26.50;;;19.02;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:45:16;33.58;;;21.23;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:48:04;28.25;;;19.38;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:50:32;27.33;;;19.42;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:52:59;29.33;;;18.70;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:55:40;29.67;;;19.67;;
92;SDS011;16232;48.800;9.002;2022-04-04T01:58:09;26.25;;;19.15;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:00:37;31.17;;;19.25;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:03:04;23.48;;;16.45;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:05:32;26.13;;;19.40;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:08:00;23.33;;;16.38;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:10:27;23.23;;;16.60;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:12:55;25.10;;;18.25;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:15:24;25.00;;;17.25;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:17:51;20.60;;;15.77;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:20:19;20.10;;;15.02;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:22:46;21.55;;;15.70;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:25:14;20.05;;;14.73;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:27:42;21.40;;;15.95;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:30:10;18.02;;;13.35;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:32:39;20.55;;;14.55;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:35:07;23.40;;;14.98;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:37:34;19.08;;;14.73;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:40:02;21.10;;;15.88;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:42:31;20.98;;;16.05;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:44:58;25.15;;;16.98;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:47:26;22.38;;;14.70;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:49:54;22.58;;;14.98;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:52:22;22.17;;;15.02;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:54:49;18.95;;;13.82;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:57:17;21.15;;;14.15;;
92;SDS011;16232;48.800;9.002;2022-04-04T02:59:43;20.50;;;14.30;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:02:10;15.02;;;12.20;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:04:38;17.83;;;12.38;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:07:09;16.65;;;12.93;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:09:36;18.17;;;13.50;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:12:05;15.88;;;11.73;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:14:33;15.35;;;11.48;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:17:00;17.48;;;12.90;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:19:28;19.88;;;13.48;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:21:55;21.77;;;14.48;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:24:24;18.23;;;13.18;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:26:52;17.55;;;12.88;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:29:19;17.98;;;13.82;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:31:46;17.15;;;13.35;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:34:14;19.02;;;13.32;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:36:45;19.45;;;12.88;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:39:12;19.40;;;14.50;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:41:42;18.73;;;13.50;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:44:11;18.42;;;13.07;;
92;SDS011;16232;48.800;9.002;2022-04-04T03:46:38;20.70;;;14.00;;
