sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
113;BME280;45999;48.808;9.182;2023-02-25T00:01:09;96953.59;;;4.85;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:03:37;96949.72;;;4.88;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:06:05;96947.84;;;4.95;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:08:32;96944.63;;;4.93;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:11:02;96948.06;;;4.93;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:13:29;96955.81;;;4.82;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:15:55;96950.72;;;4.87;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:18:26;96951.13;;;4.90;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:20:55;96954.34;;;4.92;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:23:21;96956.22;;;4.85;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:25:48;96953.97;;;4.89;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:28:14;96949.69;;;4.94;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:30:41;96947.88;;;4.88;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:33:07;96948.09;;;4.87;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:35:37;96952.16;;;4.83;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:38:05;96941.41;;;4.84;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:40:36;96952.56;;;4.86;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:43:02;96966.94;;;4.84;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:45:29;96966.75;;;4.85;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:47:56;96955.00;;;4.88;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:50:22;96970.16;;;4.86;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:52:49;96982.50;;;4.92;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:55:16;96965.69;;;4.93;nan
113;BME280;45999;48.808;9.182;2023-02-25T00:57:42;96949.91;;;4.93;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:00:10;96951.16;;;4.84;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:02:43;96968.19;;;4.75;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:05:13;96983.72;;;4.89;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:07:40;96973.81;;;4.85;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:10:07;96966.28;;;4.95;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:12:36;96982.50;;;4.92;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:15:03;96982.72;;;4.90;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:17:30;96984.75;;;4.88;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:19:56;96985.97;;;4.86;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:22:23;96973.88;;;4.72;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:24:53;96994.28;;;4.83;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:27:20;96988.66;;;4.73;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:29:46;96977.72;;;4.69;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:32:13;96991.69;;;4.76;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:34:40;96989.88;;;4.64;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:37:07;96999.00;;;4.68;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:39:33;97003.25;;;4.69;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:42:03;97000.84;;;4.61;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:44:35;97012.78;;;4.63;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:47:03;97008.94;;;4.66;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:49:35;97007.09;;;4.66;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:52:10;97012.78;;;4.70;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:54:38;96995.56;;;4.67;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:57:07;96991.06;;;4.74;nan
113;BME280;45999;48.808;9.182;2023-02-25T01:59:35;96988.47;;;4.61;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:02:02;96995.34;;;4.69;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:04:29;96985.66;;;4.56;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:06:57;96987.28;;;4.57;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:09:26;96976.53;;;4.65;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:12:04;96986.50;;;4.57;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:14:34;97006.91;;;4.68;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:17:18;97003.44;;;4.74;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:30:22;96992.09;;;4.73;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:38:30;97017.78;;;4.78;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:41:15;97015.59;;;4.75;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:43:49;97028.13;;;4.73;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:46:23;97025.28;;;4.81;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:48:56;97027.53;;;4.77;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:51:33;97027.31;;;4.79;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:54:03;97023.25;;;4.83;nan
113;BME280;45999;48.808;9.182;2023-02-25T02:56:34;97032.59;;;4.79;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:01:36;97026.91;;;4.82;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:04:08;97021.88;;;4.74;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:06:39;97026.53;;;4.72;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:09:23;97020.41;;;4.78;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:11:50;97023.31;;;4.70;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:14:17;97030.00;;;4.66;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:16:48;97030.19;;;4.64;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:19:26;97033.66;;;4.58;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:22:01;97043.19;;;4.53;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:24:36;97037.69;;;4.61;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:29:47;97054.50;;;4.53;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:32:14;97065.47;;;4.50;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:34:46;97054.09;;;4.50;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:37:18;97051.25;;;4.58;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:39:49;97053.31;;;4.49;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:42:24;97052.69;;;4.47;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:44:54;97059.81;;;4.40;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:47:22;97056.38;;;4.27;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:50:01;97055.34;;;4.28;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:52:28;97051.31;;;4.19;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:54:56;97048.91;;;4.11;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:57:26;97047.88;;;4.12;nan
113;BME280;45999;48.808;9.182;2023-02-25T03:59:59;97061.22;;;4.17;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:02:29;97063.03;;;4.16;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:04:56;97071.34;;;4.20;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:07:23;97074.19;;;4.25;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:09:49;97086.50;;;4.18;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:12:16;97088.31;;;4.24;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:14:42;97076.38;;;4.21;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:17:08;97077.00;;;4.17;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:19:37;97088.34;;;4.11;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:22:03;97085.91;;;4.16;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:24:30;97079.84;;;4.09;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:26:56;97084.06;;;4.10;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:29:25;97086.94;;;4.08;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:31:52;97085.09;;;4.09;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:34:18;97081.06;;;4.13;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:36:45;97081.44;;;4.16;nan
113;BME280;45999;48.808;9.182;2023-02-25T04:39:13;97086.91;;;4.15;nan
