sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
1000;SDS011;489;47.806;12.858;2022-04-25T00:00:21;1.20;;;1.20;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:02:24;1.53;;;1.43;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:04:26;2.17;;;1.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:06:28;1.40;;;1.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:08:29;1.37;;;1.10;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:10:31;1.20;;;1.10;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:12:32;1.00;;;1.00;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:14:34;1.10;;;1.00;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:16:36;1.40;;;1.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:18:39;1.20;;;1.10;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:20:41;1.10;;;0.93;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:22:43;0.80;;;0.73;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:24:45;0.87;;;0.87;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:26:48;0.83;;;0.70;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:28:49;0.60;;;0.60;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:30:51;0.63;;;0.60;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:32:53;0.70;;;0.60;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:34:56;1.37;;;0.40;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:36:57;0.60;;;0.40;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:38:59;0.83;;;0.33;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:41:01;0.40;;;0.40;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:43:02;0.60;;;0.50;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:45:04;0.70;;;0.70;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:47:08;0.60;;;0.60;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:49:10;1.00;;;1.00;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:51:16;1.13;;;1.03;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:53:18;1.70;;;1.60;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:55:20;1.60;;;1.50;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:57:21;1.40;;;1.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T00:59:23;0.70;;;0.70;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:01:26;1.20;;;0.80;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:03:29;0.90;;;0.90;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:05:30;0.60;;;0.50;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:07:35;0.50;;;0.50;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:09:37;0.57;;;0.57;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:11:39;0.50;;;0.50;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:13:41;0.43;;;0.43;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:15:43;0.47;;;0.43;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:17:45;0.57;;;0.50;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:19:47;0.90;;;0.40;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:21:51;0.50;;;0.37;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:23:58;0.33;;;0.20;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:26:17;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:28:36;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:30:38;0.50;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:32:39;1.23;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:34:41;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:36:43;0.50;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:38:45;0.53;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:40:48;0.70;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:42:49;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:44:51;0.43;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:46:53;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:48:55;0.40;;;0.20;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:50:56;0.30;;;0.20;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:52:58;0.30;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:55:00;0.30;;;0.20;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:57:04;0.43;;;0.27;;
1000;SDS011;489;47.806;12.858;2022-04-25T01:59:06;0.40;;;0.20;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:01:07;0.50;;;0.50;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:03:09;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:05:11;1.97;;;0.37;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:07:13;0.30;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:09:15;0.50;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:11:17;0.37;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:13:23;0.30;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:15:25;0.60;;;0.27;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:17:27;0.40;;;0.20;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:19:29;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:21:38;0.30;;;0.20;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:23:39;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:25:42;0.50;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:27:44;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:29:47;0.47;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:31:53;0.30;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:33:55;0.50;;;0.20;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:35:57;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:37:58;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:40:00;0.30;;;0.20;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:42:02;0.30;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:44:04;0.30;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:46:08;0.30;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:48:10;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:50:11;0.30;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:52:13;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:54:14;0.30;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:56:16;0.50;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T02:58:18;0.30;;;0.20;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:00:20;0.30;;;0.27;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:02:23;0.30;;;0.20;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:04:24;0.30;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:06:26;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:08:28;0.30;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:10:29;0.40;;;0.40;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:12:32;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:14:38;0.47;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:16:40;0.53;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:18:43;0.47;;;0.27;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:20:45;0.40;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:22:48;0.30;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:24:50;0.77;;;0.40;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:26:52;0.40;;;0.40;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:28:53;0.50;;;0.33;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:30:55;0.60;;;0.40;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:32:57;0.30;;;0.30;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:35:00;8.80;;;8.03;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:37:03;0.73;;;0.73;;
1000;SDS011;489;47.806;12.858;2022-04-25T03:39:05;0.73;;;0.67;;
