sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
948;SDS011;461;51.436;7.312;2022-09-30T06:47:39;15.60;;;9.07;;
948;SDS011;461;51.436;7.312;2022-09-30T06:50:06;18.10;;;10.33;;
948;SDS011;461;51.436;7.312;2022-09-30T06:52:33;16.50;;;10.47;;
948;SDS011;461;51.436;7.312;2022-09-30T06:54:59;14.43;;;9.10;;
948;SDS011;461;51.436;7.312;2022-09-30T06:57:25;20.63;;;10.67;;
948;SDS011;461;51.436;7.312;2022-09-30T06:59:52;12.93;;;9.60;;
948;SDS011;461;51.436;7.312;2022-09-30T07:02:18;13.20;;;9.87;;
948;SDS011;461;51.436;7.312;2022-09-30T07:04:44;14.90;;;9.97;;
948;SDS011;461;51.436;7.312;2022-09-30T07:07:13;17.60;;;10.70;;
948;SDS011;461;51.436;7.312;2022-09-30T07:09:40;15.33;;;10.93;;
948;SDS011;461;51.436;7.312;2022-09-30T07:12:07;21.17;;;10.03;;
948;SDS011;461;51.436;7.312;2022-09-30T07:14:33;11.90;;;9.57;;
948;SDS011;461;51.436;7.312;2022-09-30T07:16:59;14.50;;;9.70;;
948;SDS011;461;51.436;7.312;2022-09-30T07:19:28;13.73;;;9.57;;
948;SDS011;461;51.436;7.312;2022-09-30T07:21:54;18.10;;;10.60;;
948;SDS011;461;51.436;7.312;2022-09-30T07:24:20;16.30;;;9.80;;
948;SDS011;461;51.436;7.312;2022-09-30T07:26:46;11.40;;;8.10;;
948;SDS011;461;51.436;7.312;2022-09-30T07:29:16;15.20;;;9.00;;
948;SDS011;461;51.436;7.312;2022-09-30T07:31:42;21.00;;;9.23;;
948;SDS011;461;51.436;7.312;2022-09-30T07:34:09;11.93;;;8.97;;
948;SDS011;461;51.436;7.312;2022-09-30T07:36:36;16.73;;;11.43;;
948;SDS011;461;51.436;7.312;2022-09-30T07:39:03;14.70;;;11.03;;
948;SDS011;461;51.436;7.312;2022-09-30T07:41:30;12.00;;;7.70;;
948;SDS011;461;51.436;7.312;2022-09-30T07:43:56;15.13;;;10.90;;
948;SDS011;461;51.436;7.312;2022-09-30T07:46:57;11.20;;;8.53;;
948;SDS011;461;51.436;7.312;2022-09-30T07:49:25;11.37;;;8.30;;
948;SDS011;461;51.436;7.312;2022-09-30T07:54:48;15.40;;;9.60;;
948;SDS011;461;51.436;7.312;2022-09-30T07:57:14;13.63;;;9.30;;
948;SDS011;461;51.436;7.312;2022-09-30T07:59:40;8.47;;;7.53;;
948;SDS011;461;51.436;7.312;2022-09-30T08:02:09;18.30;;;8.60;;
948;SDS011;461;51.436;7.312;2022-09-30T08:04:35;14.50;;;9.70;;
948;SDS011;461;51.436;7.312;2022-09-30T08:07:03;10.70;;;9.40;;
948;SDS011;461;51.436;7.312;2022-09-30T08:09:29;19.07;;;10.97;;
948;SDS011;461;51.436;7.312;2022-09-30T08:11:55;15.60;;;11.30;;
948;SDS011;461;51.436;7.312;2022-09-30T08:14:23;11.60;;;9.73;;
948;SDS011;461;51.436;7.312;2022-09-30T08:16:50;12.63;;;9.77;;
948;SDS011;461;51.436;7.312;2022-09-30T08:19:17;13.13;;;10.80;;
948;SDS011;461;51.436;7.312;2022-09-30T08:21:43;16.10;;;10.93;;
948;SDS011;461;51.436;7.312;2022-09-30T08:24:10;13.00;;;9.90;;
948;SDS011;461;51.436;7.312;2022-09-30T08:26:37;12.37;;;9.13;;
948;SDS011;461;51.436;7.312;2022-09-30T08:29:04;12.60;;;10.53;;
948;SDS011;461;51.436;7.312;2022-09-30T08:31:30;17.87;;;11.03;;
948;SDS011;461;51.436;7.312;2022-09-30T08:33:59;12.63;;;10.13;;
948;SDS011;461;51.436;7.312;2022-09-30T08:36:27;11.83;;;10.40;;
948;SDS011;461;51.436;7.312;2022-09-30T08:38:54;17.47;;;12.33;;
948;SDS011;461;51.436;7.312;2022-09-30T08:44:10;11.10;;;9.70;;
948;SDS011;461;51.436;7.312;2022-09-30T08:49:19;15.03;;;10.03;;
948;SDS011;461;51.436;7.312;2022-09-30T08:51:48;10.73;;;9.03;;
948;SDS011;461;51.436;7.312;2022-09-30T08:54:15;11.07;;;9.70;;
948;SDS011;461;51.436;7.312;2022-09-30T08:56:43;9.67;;;8.67;;
948;SDS011;461;51.436;7.312;2022-09-30T08:59:23;11.53;;;9.70;;
948;SDS011;461;51.436;7.312;2022-09-30T09:01:54;13.57;;;8.77;;
948;SDS011;461;51.436;7.312;2022-09-30T09:04:23;11.90;;;9.30;;
948;SDS011;461;51.436;7.312;2022-09-30T09:06:53;12.17;;;10.10;;
948;SDS011;461;51.436;7.312;2022-09-30T09:19:42;11.70;;;7.70;;
948;SDS011;461;51.436;7.312;2022-09-30T09:22:10;11.17;;;7.10;;
948;SDS011;461;51.436;7.312;2022-09-30T09:24:37;9.60;;;6.30;;
948;SDS011;461;51.436;7.312;2022-09-30T09:32:26;6.57;;;5.87;;
948;SDS011;461;51.436;7.312;2022-09-30T09:34:58;14.17;;;5.97;;
948;SDS011;461;51.436;7.312;2022-09-30T09:37:46;7.90;;;5.90;;
948;SDS011;461;51.436;7.312;2022-09-30T09:43:05;8.50;;;5.57;;
948;SDS011;461;51.436;7.312;2022-09-30T09:45:35;6.80;;;5.10;;
948;SDS011;461;51.436;7.312;2022-09-30T09:48:07;8.33;;;5.03;;
948;SDS011;461;51.436;7.312;2022-09-30T09:50:39;6.20;;;4.97;;
948;SDS011;461;51.436;7.312;2022-09-30T09:55:53;6.00;;;4.50;;
948;SDS011;461;51.436;7.312;2022-09-30T09:58:23;7.37;;;5.37;;
948;SDS011;461;51.436;7.312;2022-09-30T10:00:49;7.23;;;5.20;;
948;SDS011;461;51.436;7.312;2022-09-30T10:03:23;9.33;;;5.60;;
948;SDS011;461;51.436;7.312;2022-09-30T10:06:07;9.53;;;5.30;;
948;SDS011;461;51.436;7.312;2022-09-30T10:08:34;5.30;;;4.80;;
948;SDS011;461;51.436;7.312;2022-09-30T10:11:03;8.00;;;5.00;;
948;SDS011;461;51.436;7.312;2022-09-30T10:13:43;8.33;;;6.47;;
948;SDS011;461;51.436;7.312;2022-09-30T10:16:31;9.10;;;5.83;;
948;SDS011;461;51.436;7.312;2022-09-30T10:18:56;6.67;;;5.00;;
948;SDS011;461;51.436;7.312;2022-09-30T10:21:23;11.00;;;5.70;;
948;SDS011;461;51.436;7.312;2022-09-30T10:23:50;7.57;;;5.40;;
948;SDS011;461;51.436;7.312;2022-09-30T10:26:17;9.30;;;5.10;;
948;SDS011;461;51.436;7.312;2022-09-30T10:28:48;5.83;;;5.20;;
948;SDS011;461;51.436;7.312;2022-09-30T10:31:28;6.53;;;4.73;;
948;SDS011;461;51.436;7.312;2022-09-30T10:36:53;7.57;;;4.30;;
948;SDS011;461;51.436;7.312;2022-09-30T10:39:36;8.70;;;5.57;;
948;SDS011;461;51.436;7.312;2022-09-30T10:42:08;10.60;;;5.30;;
948;SDS011;461;51.436;7.312;2022-09-30T10:44:52;7.10;;;4.63;;
948;SDS011;461;51.436;7.312;2022-09-30T10:47:20;6.13;;;4.63;;
948;SDS011;461;51.436;7.312;2022-09-30T10:52:20;7.40;;;4.50;;
948;SDS011;461;51.436;7.312;2022-09-30T10:54:48;5.87;;;4.37;;
948;SDS011;461;51.436;7.312;2022-09-30T10:57:17;6.47;;;4.57;;
948;SDS011;461;51.436;7.312;2022-09-30T10:59:44;11.20;;;4.13;;
948;SDS011;461;51.436;7.312;2022-09-30T11:02:22;5.60;;;4.13;;
948;SDS011;461;51.436;7.312;2022-09-30T11:10:32;5.77;;;3.67;;
948;SDS011;461;51.436;7.312;2022-09-30T11:18:25;8.20;;;4.07;;
948;SDS011;461;51.436;7.312;2022-09-30T11:20:56;3.90;;;2.90;;
948;SDS011;461;51.436;7.312;2022-09-30T11:25:56;5.07;;;3.80;;
948;SDS011;461;51.436;7.312;2022-09-30T11:33:50;3.97;;;3.00;;
948;SDS011;461;51.436;7.312;2022-09-30T11:36:29;4.53;;;3.50;;
948;SDS011;461;51.436;7.312;2022-09-30T11:41:42;6.67;;;3.60;;
948;SDS011;461;51.436;7.312;2022-09-30T11:44:27;5.50;;;4.00;;
948;SDS011;461;51.436;7.312;2022-09-30T11:47:05;5.33;;;3.70;;
948;SDS011;461;51.436;7.312;2022-09-30T11:49:41;8.30;;;3.60;;
948;SDS011;461;51.436;7.312;2022-09-30T11:59:56;3.80;;;3.47;;
948;SDS011;461;51.436;7.312;2022-09-30T12:02:28;6.07;;;3.93;;
948;SDS011;461;51.436;7.312;2022-09-30T12:04:57;5.20;;;4.03;;
948;SDS011;461;51.436;7.312;2022-09-30T12:10:19;5.93;;;3.43;;
948;SDS011;461;51.436;7.312;2022-09-30T12:12:52;4.07;;;3.67;;
948;SDS011;461;51.436;7.312;2022-09-30T12:15:22;4.03;;;3.63;;
948;SDS011;461;51.436;7.312;2022-09-30T12:18:09;4.63;;;3.20;;
948;SDS011;461;51.436;7.312;2022-09-30T12:23:40;4.20;;;3.50;;
948;SDS011;461;51.436;7.312;2022-09-30T12:26:41;7.93;;;3.23;;
948;SDS011;461;51.436;7.312;2022-09-30T12:29:13;7.27;;;3.20;;
948;SDS011;461;51.436;7.312;2022-09-30T12:35:04;4.00;;;3.20;;
948;SDS011;461;51.436;7.312;2022-09-30T13:01:29;2.80;;;2.60;;
948;SDS011;461;51.436;7.312;2022-09-30T13:09:18;4.20;;;2.50;;
948;SDS011;461;51.436;7.312;2022-09-30T13:14:32;2.80;;;2.47;;
948;SDS011;461;51.436;7.312;2022-09-30T13:17:02;3.63;;;2.73;;
948;SDS011;461;51.436;7.312;2022-09-30T13:19:30;6.60;;;2.73;;
948;SDS011;461;51.436;7.312;2022-09-30T13:27:38;11.80;;;2.70;;
948;SDS011;461;51.436;7.312;2022-09-30T13:46:48;5.20;;;3.33;;
948;SDS011;461;51.436;7.312;2022-09-30T14:24:36;6.27;;;3.50;;
948;SDS011;461;51.436;7.312;2022-09-30T14:27:17;6.37;;;3.47;;
948;SDS011;461;51.436;7.312;2022-09-30T14:35:22;5.03;;;3.90;;
948;SDS011;461;51.436;7.312;2022-09-30T14:37:50;9.40;;;3.80;;
948;SDS011;461;51.436;7.312;2022-09-30T14:40:41;3.33;;;2.80;;
948;SDS011;461;51.436;7.312;2022-09-30T14:43:10;4.10;;;2.90;;
948;SDS011;461;51.436;7.312;2022-09-30T14:48:50;3.17;;;2.87;;
948;SDS011;461;51.436;7.312;2022-09-30T14:51:17;3.80;;;3.23;;
948;SDS011;461;51.436;7.312;2022-09-30T14:56:50;6.33;;;2.60;;
948;SDS011;461;51.436;7.312;2022-09-30T14:59:24;4.33;;;2.80;;
948;SDS011;461;51.436;7.312;2022-09-30T15:02:37;5.20;;;3.33;;
948;SDS011;461;51.436;7.312;2022-09-30T15:04:44;4.07;;;2.70;;
948;SDS011;461;51.436;7.312;2022-09-30T15:07:13;2.87;;;2.50;;
948;SDS011;461;51.436;7.312;2022-09-30T15:09:42;3.43;;;2.60;;
948;SDS011;461;51.436;7.312;2022-09-30T15:12:25;3.03;;;2.63;;
948;SDS011;461;51.436;7.312;2022-09-30T15:21:54;2.67;;;2.40;;
948;SDS011;461;51.436;7.312;2022-09-30T15:24:41;5.10;;;2.77;;
948;SDS011;461;51.436;7.312;2022-09-30T15:27:31;6.30;;;2.70;;
948;SDS011;461;51.436;7.312;2022-09-30T15:29:55;5.93;;;2.10;;
948;SDS011;461;51.436;7.312;2022-09-30T15:32:24;7.33;;;2.53;;
948;SDS011;461;51.436;7.312;2022-09-30T15:34:54;1.97;;;1.77;;
948;SDS011;461;51.436;7.312;2022-09-30T15:37:24;3.43;;;2.13;;
948;SDS011;461;51.436;7.312;2022-09-30T15:39:57;3.03;;;2.30;;
948;SDS011;461;51.436;7.312;2022-09-30T15:42:46;5.00;;;2.50;;
948;SDS011;461;51.436;7.312;2022-09-30T15:45:31;3.97;;;2.57;;
948;SDS011;461;51.436;7.312;2022-09-30T15:48:00;9.50;;;2.07;;
948;SDS011;461;51.436;7.312;2022-09-30T15:50:36;2.83;;;1.90;;
948;SDS011;461;51.436;7.312;2022-09-30T15:53:19;3.40;;;2.17;;
948;SDS011;461;51.436;7.312;2022-09-30T15:55:50;5.33;;;2.07;;
948;SDS011;461;51.436;7.312;2022-09-30T16:14:30;8.13;;;2.27;;
948;SDS011;461;51.436;7.312;2022-09-30T16:16:58;2.80;;;2.10;;
948;SDS011;461;51.436;7.312;2022-09-30T16:19:26;4.40;;;2.53;;
948;SDS011;461;51.436;7.312;2022-09-30T16:21:53;4.00;;;2.10;;
948;SDS011;461;51.436;7.312;2022-09-30T16:26:52;3.80;;;2.37;;
948;SDS011;461;51.436;7.312;2022-09-30T16:29:22;4.47;;;2.17;;
948;SDS011;461;51.436;7.312;2022-09-30T16:32:00;2.80;;;2.10;;
948;SDS011;461;51.436;7.312;2022-09-30T16:34:33;2.20;;;2.00;;
948;SDS011;461;51.436;7.312;2022-09-30T16:37:09;3.37;;;2.20;;
948;SDS011;461;51.436;7.312;2022-09-30T16:39:36;4.10;;;2.20;;
948;SDS011;461;51.436;7.312;2022-09-30T16:42:02;3.90;;;1.87;;
948;SDS011;461;51.436;7.312;2022-09-30T16:44:32;2.57;;;1.97;;
948;SDS011;461;51.436;7.312;2022-09-30T16:47:03;3.00;;;2.00;;
948;SDS011;461;51.436;7.312;2022-09-30T16:49:29;4.60;;;2.50;;
948;SDS011;461;51.436;7.312;2022-09-30T16:51:55;4.43;;;2.43;;
948;SDS011;461;51.436;7.312;2022-09-30T16:54:21;2.70;;;2.30;;
948;SDS011;461;51.436;7.312;2022-09-30T16:56:48;2.57;;;2.37;;
948;SDS011;461;51.436;7.312;2022-09-30T16:59:21;8.70;;;2.50;;
948;SDS011;461;51.436;7.312;2022-09-30T17:01:48;3.60;;;2.10;;
948;SDS011;461;51.436;7.312;2022-09-30T17:04:17;3.73;;;2.30;;
948;SDS011;461;51.436;7.312;2022-09-30T17:06:43;6.80;;;2.47;;
948;SDS011;461;51.436;7.312;2022-09-30T17:09:09;4.23;;;2.03;;
948;SDS011;461;51.436;7.312;2022-09-30T17:11:36;4.00;;;2.30;;
948;SDS011;461;51.436;7.312;2022-09-30T17:14:02;2.70;;;2.30;;
948;SDS011;461;51.436;7.312;2022-09-30T17:16:29;2.77;;;2.20;;
948;SDS011;461;51.436;7.312;2022-09-30T17:18:55;4.17;;;1.90;;
948;SDS011;461;51.436;7.312;2022-09-30T17:21:23;3.23;;;2.40;;
948;SDS011;461;51.436;7.312;2022-09-30T17:23:50;3.70;;;2.10;;
948;SDS011;461;51.436;7.312;2022-09-30T17:26:17;2.60;;;2.40;;
948;SDS011;461;51.436;7.312;2022-09-30T17:28:43;4.00;;;2.30;;
948;SDS011;461;51.436;7.312;2022-09-30T17:44:21;3.10;;;2.30;;
948;SDS011;461;51.436;7.312;2022-09-30T17:47:06;5.33;;;2.47;;
948;SDS011;461;51.436;7.312;2022-09-30T18:13:49;4.40;;;3.47;;
948;SDS011;461;51.436;7.312;2022-09-30T18:16:20;6.00;;;3.37;;
948;SDS011;461;51.436;7.312;2022-09-30T18:25:33;4.20;;;2.70;;
948;SDS011;461;51.436;7.312;2022-09-30T18:28:12;7.27;;;4.03;;
948;SDS011;461;51.436;7.312;2022-09-30T18:33:36;6.07;;;3.87;;
948;SDS011;461;51.436;7.312;2022-09-30T18:36:17;3.63;;;3.30;;
948;SDS011;461;51.436;7.312;2022-09-30T18:38:55;10.70;;;3.50;;
948;SDS011;461;51.436;7.312;2022-09-30T18:41:30;6.07;;;4.10;;
