sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
10008;BME280;5043;41.766;26.204;2022-08-11T00:02:37;100696.97;;;23.63;59.10
10008;BME280;5043;41.766;26.204;2022-08-11T00:05:09;100680.72;;;23.50;59.37
10008;BME280;5043;41.766;26.204;2022-08-11T00:10:22;100751.75;;;23.70;60.38
10008;BME280;5043;41.766;26.204;2022-08-11T00:12:57;100747.72;;;23.60;60.78
10008;BME280;5043;41.766;26.204;2022-08-11T00:15:24;100693.84;;;23.17;60.90
10008;BME280;5043;41.766;26.204;2022-08-11T00:17:58;100749.66;;;23.45;61.40
10008;BME280;5043;41.766;26.204;2022-08-11T00:20:32;100749.28;;;23.33;61.71
10008;BME280;5043;41.766;26.204;2022-08-11T00:23:08;100749.38;;;23.18;62.70
10008;BME280;5043;41.766;26.204;2022-08-11T00:25:43;100729.44;;;22.98;63.06
10008;BME280;5043;41.766;26.204;2022-08-11T00:28:31;100761.00;;;23.04;63.52
10008;BME280;5043;41.766;26.204;2022-08-11T00:31:08;100748.50;;;22.97;63.58
10008;BME280;5043;41.766;26.204;2022-08-11T00:33:43;100748.84;;;22.94;63.86
10008;BME280;5043;41.766;26.204;2022-08-11T00:36:11;100757.41;;;22.97;64.19
10008;BME280;5043;41.766;26.204;2022-08-11T00:38:40;100702.81;;;22.53;64.53
10008;BME280;5043;41.766;26.204;2022-08-11T00:51:54;100759.38;;;22.74;66.34
10008;BME280;5043;41.766;26.204;2022-08-11T00:57:55;100744.34;;;22.50;67.24
10008;BME280;5043;41.766;26.204;2022-08-11T01:00:34;100732.56;;;22.37;67.67
10008;BME280;5043;41.766;26.204;2022-08-11T01:05:55;100699.00;;;22.04;67.85
10008;BME280;5043;41.766;26.204;2022-08-11T01:11:51;100711.06;;;22.22;67.65
10008;BME280;5043;41.766;26.204;2022-08-11T01:14:51;100785.16;;;22.54;67.44
10008;BME280;5043;41.766;26.204;2022-08-11T01:26:58;100773.09;;;22.50;67.77
10008;BME280;5043;41.766;26.204;2022-08-11T01:35:11;100798.50;;;22.47;67.94
10008;BME280;5043;41.766;26.204;2022-08-11T01:43:54;100778.38;;;22.29;68.54
10008;BME280;5043;41.766;26.204;2022-08-11T01:46:51;100781.16;;;22.35;68.57
10008;BME280;5043;41.766;26.204;2022-08-11T01:52:29;100778.38;;;22.29;68.80
10008;BME280;5043;41.766;26.204;2022-08-11T01:55:17;100684.94;;;21.79;68.68
10008;BME280;5043;41.766;26.204;2022-08-11T01:58:12;100779.09;;;22.37;68.27
10008;BME280;5043;41.766;26.204;2022-08-11T02:01:09;100782.44;;;22.39;68.11
10008;BME280;5043;41.766;26.204;2022-08-11T02:03:54;100777.00;;;22.47;67.97
10008;BME280;5043;41.766;26.204;2022-08-11T02:09:46;100789.22;;;22.50;67.69
