sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
92;SDS011;16232;48.800;9.002;2022-09-12T00:01:49;13.40;;;12.10;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:04:17;14.20;;;12.57;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:06:45;19.57;;;14.17;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:09:13;14.37;;;12.97;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:11:41;15.37;;;13.77;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:14:11;16.67;;;14.43;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:16:38;17.57;;;13.07;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:19:06;14.37;;;12.53;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:21:34;11.60;;;10.40;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:24:03;17.77;;;15.33;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:26:31;18.13;;;14.73;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:28:58;18.47;;;15.53;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:31:26;16.77;;;14.73;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:33:54;16.60;;;14.90;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:36:23;16.40;;;14.80;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:38:50;15.80;;;13.70;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:41:21;17.47;;;13.20;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:43:49;12.87;;;11.60;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:46:21;14.93;;;13.33;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:48:52;15.30;;;13.30;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:51:21;14.03;;;12.50;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:53:48;13.73;;;12.40;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:56:17;11.80;;;10.70;;
92;SDS011;16232;48.800;9.002;2022-09-12T00:58:46;11.73;;;10.73;;
92;SDS011;16232;48.800;9.002;2022-09-12T01:01:14;14.47;;;12.63;;
92;SDS011;16232;48.800;9.002;2022-09-12T01:03:42;13.37;;;12.07;;
92;SDS011;16232;48.800;9.002;2022-09-12T01:06:10;16.00;;;13.50;;
92;SDS011;16232;48.800;9.002;2022-09-12T01:08:40;13.77;;;12.37;;
92;SDS011;16232;48.800;9.002;2022-09-12T01:11:09;14.67;;;13.20;;
