sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
1000;SDS011;489;47.806;12.858;2023-02-12T00:01:26;9.73;;;8.73;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:03:28;14.20;;;9.57;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:05:30;10.23;;;9.03;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:07:32;9.90;;;8.37;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:09:35;10.70;;;9.30;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:11:38;11.13;;;9.93;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:13:42;12.03;;;9.27;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:15:43;10.73;;;9.17;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:17:45;11.03;;;9.20;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:19:47;9.60;;;7.83;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:21:51;9.03;;;7.20;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:23:53;7.40;;;6.60;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:25:55;8.23;;;6.50;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:27:58;10.83;;;6.93;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:30:00;9.50;;;6.87;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:32:02;8.20;;;6.97;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:34:04;7.17;;;6.30;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:36:06;8.83;;;7.40;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:38:09;10.73;;;8.00;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:40:11;10.47;;;7.97;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:42:13;9.83;;;8.10;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:44:17;8.13;;;7.33;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:46:19;9.00;;;7.73;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:48:21;9.00;;;6.83;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:50:23;9.13;;;6.80;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:52:27;7.43;;;6.63;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:54:29;10.30;;;6.73;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:56:32;9.40;;;7.47;;
1000;SDS011;489;47.806;12.858;2023-02-12T00:58:34;10.20;;;6.87;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:00:37;9.77;;;6.90;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:02:39;8.60;;;7.27;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:04:41;8.43;;;6.87;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:06:43;8.60;;;7.43;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:08:45;8.43;;;7.50;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:10:53;8.50;;;7.23;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:12:55;8.70;;;6.77;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:14:57;9.60;;;6.57;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:17:01;11.17;;;8.10;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:19:04;8.07;;;6.90;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:21:09;10.40;;;7.83;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:23:12;8.93;;;7.07;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:25:14;9.33;;;6.53;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:27:16;8.20;;;7.10;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:29:18;8.33;;;7.20;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:31:21;9.70;;;7.20;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:33:25;7.83;;;6.70;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:35:28;10.20;;;6.93;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:37:30;8.80;;;6.80;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:39:32;12.20;;;7.73;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:41:41;8.17;;;7.13;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:44:02;8.17;;;7.23;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:46:07;9.17;;;7.23;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:48:12;8.40;;;7.00;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:50:17;8.50;;;7.10;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:52:22;6.80;;;6.10;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:54:26;10.77;;;7.80;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:56:29;8.07;;;7.13;;
1000;SDS011;489;47.806;12.858;2023-02-12T01:58:33;8.30;;;7.40;;
1000;SDS011;489;47.806;12.858;2023-02-12T02:00:37;9.67;;;7.53;;
1000;SDS011;489;47.806;12.858;2023-02-12T02:02:40;8.40;;;6.93;;
1000;SDS011;489;47.806;12.858;2023-02-12T02:04:46;9.50;;;7.37;;
1000;SDS011;489;47.806;12.858;2023-02-12T02:06:51;7.43;;;6.57;;
1000;SDS011;489;47.806;12.858;2023-02-12T02:08:58;9.80;;;7.43;;
1000;SDS011;489;47.806;12.858;2023-02-12T02:11:00;8.00;;;7.20;;
1000;SDS011;489;47.806;12.858;2023-02-12T02:13:21;8.97;;;7.57;;
1000;SDS011;489;47.806;12.858;2023-02-12T02:15:42;9.20;;;7.13;;
1000;SDS011;489;47.806;12.858;2023-02-12T02:17:50;9.73;;;8.23;;
1000;SDS011;489;47.806;12.858;2023-02-12T02:22:31;17.97;;;10.33;;
1000;SDS011;489;47.806;12.858;2023-02-12T02:24:56;15.80;;;10.67;;
1000;SDS011;489;47.806;12.858;2023-02-12T02:27:26;18.37;;;10.10;;
1000;SDS011;489;47.806;12.858;2023-02-12T02:29:40;16.40;;;10.80;;
1000;SDS011;489;47.806;12.858;2023-02-12T02:32:08;16.63;;;10.97;;
