sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2;P0
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T00:02:33;1.49;1.17;0.45
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T00:07:33;1.37;1.03;0.43
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T00:12:33;1.26;0.79;0.44
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T00:17:33;1.21;0.77;0.35
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T00:22:33;0.68;0.48;0.12
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T00:27:33;0.71;0.43;0.09
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T00:32:31;0.71;0.45;0.21
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T00:37:33;0.61;0.61;0.29
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T00:42:33;0.61;0.61;0.29
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T00:47:33;0.96;0.56;0.2
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T00:52:32;1.51;1.23;0.8
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T00:57:32;1.53;1.23;0.66
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T01:02:33;1.64;1.04;0.66
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T01:07:32;1.39;1.25;0.64
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T01:12:33;1.49;1.08;0.5
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T01:17:33;0.79;0.68;0.09
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T01:22:32;1.16;0.67;0.16
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T01:27:32;0.98;0.79;0.08
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T01:32:33;0.98;0.79;0.08
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T01:42:33;0.58;0.19;
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T01:47:33;0.23;0.07;
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T01:52:33;0.45;0.17;0.14
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T01:57:33;0.67;0.6;0.15
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T02:02:33;0.98;0.67;0.37
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T02:07:33;0.17;0.05;
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T02:12:32;0.17;0.05;
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T02:17:33;0.31;0.29;0.02
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T02:22:33;0.17;0.1;
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T02:27:33;0.07;;
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T02:32:33;0.55;0.13;0.09
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T02:37:32;0.33;0.07;
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T02:42:33;0.62;0.07;
60981;PMS5003;46858;55.75280049;38.11308689;2022-03-15T02:47:33;0.47;0.17;
