sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
1000;SDS011;489;47.806;12.858;2022-05-14T00:01:35;7.73;;;7.10;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:03:38;7.63;;;7.00;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:05:40;8.13;;;7.43;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:07:42;7.17;;;6.67;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:09:43;7.60;;;7.00;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:11:45;8.03;;;7.33;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:14:04;14.10;;;13.20;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:16:09;9.37;;;8.67;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:18:12;8.03;;;7.23;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:20:14;7.60;;;7.00;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:22:16;7.80;;;7.00;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:24:17;8.33;;;7.63;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:26:19;7.83;;;7.13;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:28:21;7.70;;;6.90;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:30:23;7.90;;;7.30;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:32:28;8.33;;;7.73;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:34:29;7.47;;;6.90;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:36:31;7.90;;;7.40;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:38:33;7.60;;;6.90;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:40:36;8.10;;;7.33;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:42:39;8.63;;;7.93;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:44:40;7.50;;;7.00;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:46:43;7.97;;;7.27;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:48:49;7.43;;;6.83;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:50:53;8.03;;;7.40;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:52:57;7.40;;;6.80;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:55:03;8.80;;;8.00;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:57:07;7.57;;;6.87;;
1000;SDS011;489;47.806;12.858;2022-05-14T00:59:11;8.20;;;7.60;;
1000;SDS011;489;47.806;12.858;2022-05-14T01:01:14;8.30;;;7.50;;
1000;SDS011;489;47.806;12.858;2022-05-14T01:03:16;8.87;;;8.00;;
1000;SDS011;489;47.806;12.858;2022-05-14T01:05:19;8.80;;;8.00;;
1000;SDS011;489;47.806;12.858;2022-05-14T01:07:22;7.93;;;7.33;;
1000;SDS011;489;47.806;12.858;2022-05-14T01:09:24;8.23;;;7.57;;
1000;SDS011;489;47.806;12.858;2022-05-14T01:11:27;8.27;;;7.67;;
1000;SDS011;489;47.806;12.858;2022-05-14T01:13:29;8.93;;;8.23;;
1000;SDS011;489;47.806;12.858;2022-05-14T01:15:42;8.20;;;7.47;;
1000;SDS011;489;47.806;12.858;2022-05-14T01:17:48;8.60;;;7.90;;
1000;SDS011;489;47.806;12.858;2022-05-14T01:19:50;9.00;;;8.30;;
1000;SDS011;489;47.806;12.858;2022-05-14T01:21:57;8.23;;;7.53;;
1000;SDS011;489;47.806;12.858;2022-05-14T01:24:05;8.70;;;8.00;;
1000;SDS011;489;47.806;12.858;2022-05-14T01:26:28;8.43;;;7.63;;
