sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
7455;HTU21D;3769;51.208;4.454;2023-03-02T00:03:28;2.8;75.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T00:08:28;2.7;75.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T00:13:28;2.7;76.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T00:18:28;2.6;76.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T00:23:28;2.6;77
7455;HTU21D;3769;51.208;4.454;2023-03-02T00:28:28;2.7;76.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T00:33:28;2.6;77.9
7455;HTU21D;3769;51.208;4.454;2023-03-02T00:38:28;2.7;76.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T00:43:28;2.5;78.8
7455;HTU21D;3769;51.208;4.454;2023-03-02T00:48:28;2.7;77.9
7455;HTU21D;3769;51.208;4.454;2023-03-02T00:53:28;3;76.1
7455;HTU21D;3769;51.208;4.454;2023-03-02T00:58:28;2.9;74.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T01:03:28;2.6;78.2
7455;HTU21D;3769;51.208;4.454;2023-03-02T01:08:28;2.6;77.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T01:13:28;2.4;79.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T01:18:28;2.5;78.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T01:23:28;2.2;80
7455;HTU21D;3769;51.208;4.454;2023-03-02T01:28:28;2.4;78.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T01:33:28;2.3;78.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T01:38:28;2.3;79.8
7455;HTU21D;3769;51.208;4.454;2023-03-02T01:43:28;2.2;79.2
7455;HTU21D;3769;51.208;4.454;2023-03-02T01:48:30;2.1;81.3
7455;HTU21D;3769;51.208;4.454;2023-03-02T01:53:28;2.1;81.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T01:58:30;1.9;82.8
7455;HTU21D;3769;51.208;4.454;2023-03-02T02:03:28;2.1;82
7455;HTU21D;3769;51.208;4.454;2023-03-02T02:08:28;2.1;83.3
7455;HTU21D;3769;51.208;4.454;2023-03-02T02:13:28;2;82.9
7455;HTU21D;3769;51.208;4.454;2023-03-02T02:18:28;1.9;84.1
7455;HTU21D;3769;51.208;4.454;2023-03-02T02:28:32;1.9;84
7455;HTU21D;3769;51.208;4.454;2023-03-02T02:33:28;1.8;84.9
7455;HTU21D;3769;51.208;4.454;2023-03-02T02:38:28;1.8;82.9
7455;HTU21D;3769;51.208;4.454;2023-03-02T02:43:28;1.8;85.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T02:48:29;1.8;85.2
7455;HTU21D;3769;51.208;4.454;2023-03-02T02:53:31;1.8;84.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T02:58:46;1.8;84.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T03:03:29;1.8;83.2
7455;HTU21D;3769;51.208;4.454;2023-03-02T03:08:53;1.8;84.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T03:13:28;1.8;85.3
7455;HTU21D;3769;51.208;4.454;2023-03-02T03:18:28;1.9;83.1
7455;HTU21D;3769;51.208;4.454;2023-03-02T03:23:28;1.9;84.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T03:28:28;1.6;86.9
7455;HTU21D;3769;51.208;4.454;2023-03-02T03:33:28;1.5;87.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T03:38:28;1.6;85.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T03:43:28;1.7;84.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T03:48:28;1.5;85.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T03:53:28;1.5;88.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T03:58:28;1.6;87.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T04:03:28;1.5;86.9
7455;HTU21D;3769;51.208;4.454;2023-03-02T04:08:28;1.6;86
7455;HTU21D;3769;51.208;4.454;2023-03-02T04:13:28;1.7;87.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T04:18:28;1.5;90.1
7455;HTU21D;3769;51.208;4.454;2023-03-02T04:23:28;1.6;90.8
7455;HTU21D;3769;51.208;4.454;2023-03-02T04:28:28;1.5;92.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T04:33:28;1.5;94.8
7455;HTU21D;3769;51.208;4.454;2023-03-02T04:38:28;1.5;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T04:43:28;1.4;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T04:48:28;1.4;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T04:53:28;1.5;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T04:58:28;1.4;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T05:03:28;1.5;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T05:08:28;1.4;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T05:13:28;1.4;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T05:18:28;1.3;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T05:23:28;1.4;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T05:28:28;1.5;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T05:33:28;1.3;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T05:38:28;1.5;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T05:43:28;1.3;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T05:48:28;1.2;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T05:53:28;1.3;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T05:58:28;1.3;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T06:03:28;1.2;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T06:08:28;1.1;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T06:13:28;1.1;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T06:18:28;1.2;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T06:23:28;1.1;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T06:28:28;1.2;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T06:33:28;1.2;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T06:38:28;1.1;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T06:43:28;1.3;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T06:48:28;1.2;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T06:53:28;1.1;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T06:58:28;1.2;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T07:03:28;1.2;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T07:08:28;1.2;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T07:13:28;1.2;96.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T07:18:28;1.4;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T07:23:28;1.4;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T07:28:28;1.5;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T07:33:28;1.4;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T07:38:28;1.5;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T07:43:28;1.6;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T07:48:28;1.6;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T07:53:29;1.7;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T07:58:28;1.7;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T08:03:28;1.9;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T08:08:28;1.8;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T08:13:28;1.8;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T08:18:28;2;96.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T08:23:28;2.1;96.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T08:28:28;2.2;96.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T08:33:28;2.2;96.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T08:38:28;2.2;96.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T08:43:28;2.3;96.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T08:48:28;2.2;96.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T08:53:29;2.5;96.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T08:58:28;2.5;96.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T09:03:28;2.7;96.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T09:08:28;2.6;96.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T09:13:28;2.8;96.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T09:18:28;2.8;96.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T09:23:28;3;96.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T09:28:28;3.1;96.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T09:33:28;3.2;96.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T09:38:28;3.4;96.8
7455;HTU21D;3769;51.208;4.454;2023-03-02T09:48:35;3.3;96.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T09:53:45;3.6;95.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T09:58:29;3.6;92.8
7455;HTU21D;3769;51.208;4.454;2023-03-02T10:03:32;3.9;89.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T10:08:28;3.9;88.9
7455;HTU21D;3769;51.208;4.454;2023-03-02T10:13:30;4;87.1
7455;HTU21D;3769;51.208;4.454;2023-03-02T10:18:31;4.2;85.2
7455;HTU21D;3769;51.208;4.454;2023-03-02T10:23:35;4.3;82.8
7455;HTU21D;3769;51.208;4.454;2023-03-02T10:28:29;4.2;84.3
7455;HTU21D;3769;51.208;4.454;2023-03-02T10:33:28;4.3;81.9
7455;HTU21D;3769;51.208;4.454;2023-03-02T10:38:28;4.5;83.9
7455;HTU21D;3769;51.208;4.454;2023-03-02T10:43:29;4.6;82.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T10:48:28;4.6;80.9
7455;HTU21D;3769;51.208;4.454;2023-03-02T10:53:28;4.7;78
7455;HTU21D;3769;51.208;4.454;2023-03-02T10:58:29;4.9;79.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T11:03:28;5;77
7455;HTU21D;3769;51.208;4.454;2023-03-02T11:08:28;5.1;75.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T11:13:30;5.2;75.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T11:18:47;5.2;75.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T11:23:32;5.4;73.8
7455;HTU21D;3769;51.208;4.454;2023-03-02T11:28:33;5.4;74.8
7455;HTU21D;3769;51.208;4.454;2023-03-02T11:33:29;5.5;74.2
7455;HTU21D;3769;51.208;4.454;2023-03-02T11:38:29;5.7;72.2
7455;HTU21D;3769;51.208;4.454;2023-03-02T11:43:28;5.9;71
7455;HTU21D;3769;51.208;4.454;2023-03-02T11:48:31;5.8;71.8
7455;HTU21D;3769;51.208;4.454;2023-03-02T11:53:32;5.9;72
7455;HTU21D;3769;51.208;4.454;2023-03-02T11:58:28;6;71.2
7455;HTU21D;3769;51.208;4.454;2023-03-02T12:03:35;6.1;69.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T12:08:31;6.3;68.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T12:13:30;6.3;70
7455;HTU21D;3769;51.208;4.454;2023-03-02T12:18:30;6.4;69.2
7455;HTU21D;3769;51.208;4.454;2023-03-02T12:23:29;6.5;69.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T12:28:30;6.6;68.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T12:33:28;6.6;67.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T12:38:29;6.9;67.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T12:43:30;7.1;67.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T12:48:30;7.4;64
7455;HTU21D;3769;51.208;4.454;2023-03-02T12:53:28;7.5;65.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T12:58:28;7.6;64.2
7455;HTU21D;3769;51.208;4.454;2023-03-02T13:03:29;8;63.1
7455;HTU21D;3769;51.208;4.454;2023-03-02T13:08:28;8;64.3
7455;HTU21D;3769;51.208;4.454;2023-03-02T13:13:41;8.4;63.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T13:18:28;9.5;57.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T13:23:29;11.7;51.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T13:28:30;12;51.2
7455;HTU21D;3769;51.208;4.454;2023-03-02T13:33:28;11.8;50.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T13:38:30;10.9;53.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T13:43:33;11.8;50.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T13:48:28;12.3;48.1
7455;HTU21D;3769;51.208;4.454;2023-03-02T13:53:29;12.3;47.9
7455;HTU21D;3769;51.208;4.454;2023-03-02T13:58:28;11.4;51.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T14:03:28;10.4;53.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T14:08:28;9.7;57.1
7455;HTU21D;3769;51.208;4.454;2023-03-02T14:13:33;9.3;58
7455;HTU21D;3769;51.208;4.454;2023-03-02T14:18:44;9;59.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T14:23:28;8.9;60.8
7455;HTU21D;3769;51.208;4.454;2023-03-02T14:28:30;9.5;59
7455;HTU21D;3769;51.208;4.454;2023-03-02T14:33:28;9.9;57.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T14:38:28;10.1;55.3
7455;HTU21D;3769;51.208;4.454;2023-03-02T14:43:28;10.9;55.8
7455;HTU21D;3769;51.208;4.454;2023-03-02T14:48:28;12;51.6
7455;HTU21D;3769;51.208;4.454;2023-03-02T14:53:28;12.8;46.2
7455;HTU21D;3769;51.208;4.454;2023-03-02T14:58:29;15.1;40.7
7455;HTU21D;3769;51.208;4.454;2023-03-02T15:03:28;16;35.8
7455;HTU21D;3769;51.208;4.454;2023-03-02T15:08:28;16.9;33.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T15:13:28;13.7;40.5
7455;HTU21D;3769;51.208;4.454;2023-03-02T15:18:28;12.1;48.4
7455;HTU21D;3769;51.208;4.454;2023-03-02T15:23:28;11.1;50.7
