sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:00:22;21.54;61.22
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:02:47;21.52;61.21
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:05:16;21.52;61.20
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:07:43;21.51;61.21
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:10:09;21.50;61.19
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:12:34;21.50;61.23
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:15:00;21.50;61.19
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:17:26;21.51;61.16
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:20:10;21.48;61.19
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:22:54;21.50;61.22
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:25:38;21.48;61.21
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:28:04;21.47;61.16
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:30:29;21.48;61.18
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:32:55;21.48;61.15
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:35:20;21.45;61.15
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:38:10;21.44;61.14
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:40:56;21.45;61.16
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:43:22;21.45;61.16
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:45:47;21.44;61.14
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:48:12;21.42;61.14
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:50:57;21.44;61.16
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:53:28;21.44;61.13
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:55:55;21.42;61.12
74087;SHT30;62445;48.406;-4.518;2022-11-11T00:58:21;21.45;61.12
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:00:47;21.44;61.17
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:03:14;21.44;61.16
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:05:40;21.42;61.14
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:08:05;21.42;61.11
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:10:31;21.41;61.13
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:13:12;21.42;61.13
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:15:39;21.42;61.14
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:18:05;21.45;61.14
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:20:31;21.41;61.10
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:22:56;21.41;61.16
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:25:21;21.41;61.17
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:27:47;21.41;61.12
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:30:12;21.40;61.12
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:32:39;21.40;61.14
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:35:05;21.40;61.08
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:37:34;21.40;61.08
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:40:00;21.38;61.06
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:42:26;21.40;61.11
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:44:51;21.42;61.05
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:47:17;21.44;61.09
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:49:58;21.41;61.07
74087;SHT30;62445;48.406;-4.518;2022-11-11T01:52:31;21.37;61.08
