sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2;P0
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T00:32:59;21.33;20.44;15.69
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T00:37:41;19.52;18.66;14.83
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T00:52:46;19.42;18.24;13.82
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T00:57:45;17.64;16.94;12.97
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T01:02:51;17.04;16.53;12.92
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T01:07:47;16.42;15.65;12.41
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T01:12:47;15.37;14.42;11.88
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T01:17:45;15.61;14.76;11.57
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T01:23:18;15.76;15.16;12.07
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T01:37:40;14.67;13.93;11.29
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T01:47:48;14.33;13.79;10.94
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T01:52:57;13.64;12.96;10.25
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T01:57:46;12.82;12.19;9.97
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T02:02:44;12.82;12.19;9.97
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T02:07:44;12.8;12.03;9.36
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T02:12:44;12.42;11.84;9.45
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T02:17:42;11;10.62;8.75
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T02:47:49;12.29;11.58;8.97
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T02:52:45;12.86;11.99;9.36
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T02:57:56;12.71;12.09;9.27
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T03:02:38;12.67;11.85;8.9
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T03:07:41;11.54;11.04;8.59
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T03:12:35;11.98;11.38;8.75
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T03:17:39;11.98;11.38;8.75
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T03:22:40;12.18;11.85;9.03
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T03:27:43;11.31;10.6;8.08
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T03:32:46;12.09;11.57;8.84
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T03:37:45;12.91;11.98;9.14
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T03:42:44;14.16;13.34;9.76
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T03:47:44;12.34;11.73;8.52
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T03:52:48;12.34;11.73;8.52
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T03:57:40;11.5;10.5;7.69
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T04:07:38;10.86;10;7.77
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T04:12:52;10.89;10.36;8.14
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T04:17:47;9.67;9.4;7.53
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T04:27:41;12.48;11.45;9.06
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T04:32:44;12.48;11.45;9.06
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T04:37:47;17.14;16.17;11.52
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T04:47:41;11.17;10.25;7.6
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T04:52:44;10.81;10.31;7.97
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T04:57:41;11.9;11.42;8.21
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T05:02:40;10.72;10.36;7.98
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T05:07:55;10.62;9.93;7.1
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T05:22:35;11.07;10.35;7.91
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T05:27:41;12.57;11.7;8.88
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T05:32:47;10.4;9.8;7.47
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T05:42:36;11.29;10.73;7.98
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T05:47:41;11.1;10.43;7.62
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T06:07:45;9.64;9.11;7
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T06:12:41;10.64;10.24;7.26
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T06:17:44;19.53;17.98;13.23
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T06:22:37;27.22;24.78;17.42
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T06:27:35;24.88;21.88;16.02
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T06:32:50;24.88;21.88;16.02
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T06:37:51;10.32;10.05;7.6
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T06:42:47;12.72;12.24;9.01
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T06:47:45;11.55;11.04;8.6
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T06:52:55;8.51;8.21;6.46
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T06:57:37;9.41;9.1;6.99
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T07:12:50;10.34;9.89;7.67
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T07:17:37;10.62;10.05;8.21
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T07:22:42;12.5;11.54;8.75
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T07:27:46;15.66;14.5;10.93
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T07:32:48;11.69;11.41;8.68
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T07:37:45;13.73;13.16;10.05
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T07:42:35;10.31;10.08;7.78
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T07:47:49;10.31;10.08;7.78
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T07:52:46;16.8;15.41;11.32
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T08:02:44;10.28;9.75;7.48
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T08:07:50;12.69;11.71;8.86
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T08:17:47;10.67;10.16;7.97
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T08:22:35;8.77;8.31;6.67
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T08:27:38;9.54;9.38;7.56
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T08:32:45;9.54;9.38;7.56
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T08:48:08;9.89;9.6;7.19
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T08:52:58;8.42;8.14;6.34
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T08:57:59;9.68;9.27;6.81
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T09:03:10;8.13;7.91;6.51
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T09:08:12;8.13;7.91;6.51
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T09:12:59;14.37;13.64;10.27
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T09:22:57;13.88;12.94;9.84
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T09:27:48;9.74;9.45;7.62
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T09:33:06;8.75;8.31;6.23
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T09:38:23;8.01;7.31;5.85
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T09:48:08;12.37;11.67;8.41
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T09:58:10;4.46;4.21;3.31
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T10:03:32;3.95;3.8;3.26
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T10:13:15;11.27;10.65;8.64
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T10:18:00;9.61;9.34;7.14
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T10:22:59;7.27;6.93;5.26
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T10:28:02;7.27;6.93;5.26
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T10:38:07;5.81;5.39;4.41
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T10:43:02;7.03;6.74;5.15
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T10:50:18;5.7;5.06;4.05
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T10:58:02;4.44;4.4;3.49
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T11:05:39;6.23;5.67;4.42
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T11:13:21;5.45;4.89;3.98
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T11:22:45;12.01;11.71;8.78
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T11:27:51;9.17;8.63;7.23
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T11:42:56;5.65;5.31;4.17
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T11:48:02;6.92;6.53;5.11
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T11:53:02;6.41;6.33;5.08
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T12:08:11;6.53;6.23;5.08
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T12:13:06;6.13;5.99;5.01
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T12:18:12;7.1;6.95;5.41
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T12:22:55;11.23;10.01;7.13
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T12:27:43;7.97;7.57;5.96
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T12:32:46;9.68;9.52;7.2
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T12:37:46;20.45;18.65;12.81
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T12:43:14;7.44;7.02;5.75
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T12:48:07;7.44;7.02;5.75
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T12:57:46;5.26;4.73;3.48
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T13:02:40;4.33;4.08;3.53
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T13:07:39;6.1;5.48;4.3
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T13:12:48;6.37;6.13;4.74
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T13:27:53;4.02;3.68;2.53
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T13:32:38;3.54;3.27;2.75
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T13:52:50;6.39;6.11;5.07
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T13:57:49;6.39;6.11;5.07
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T14:03:01;13.48;12.49;9.02
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T14:07:51;10.21;9.06;7.07
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T14:12:45;8.63;8.04;5.9
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T14:17:45;6.43;6.1;4.61
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T14:22:46;16.95;15.41;11.16
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T14:27:57;9.84;9.11;6.92
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T14:33:02;8.06;7.76;6.03
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T14:37:45;8.06;7.76;6.03
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T14:42:46;8.96;8.56;6.67
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T14:52:49;4.88;4.58;4.01
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T14:57:46;5.77;5.31;4.24
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T15:02:49;4.74;4.56;3.87
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T15:07:47;6.2;5.99;4.93
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T15:12:59;6.2;5.99;4.93
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T15:17:44;7.04;6.31;4.89
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T15:32:45;5.07;4.49;3.63
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T15:38:18;8.01;7.66;6.11
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T15:42:47;7.21;6.76;4.94
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T15:47:46;6.83;6.79;5.18
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T15:52:46;7.07;6.51;5.11
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T15:57:48;7.07;6.51;5.11
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T16:03:04;8.92;8.36;6.29
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T16:12:44;3.89;3.42;2.91
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T16:17:45;4.73;4.57;3.55
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T16:22:43;3.95;3.64;2.89
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T16:27:50;3.1;2.88;2.2
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T16:32:50;5.29;5.23;4.46
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T16:42:56;7.92;7.6;5.77
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T16:47:48;7.92;7.6;5.77
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T16:52:40;5.47;5.08;4
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T16:57:45;8.39;7.72;5.9
60981;PMS5003;46858;55.75280049;38.11308689;2022-06-22T17:02:49;6.82;6.5;4.86
