sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
163;BME280;3946;48.958;8.284;2022-04-14T00:00:30;100452.59;;;11.62;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:03:15;100459.72;;;11.58;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:06:00;100457.88;;;11.60;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:08:47;100465.56;;;11.74;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:11:32;100460.81;;;11.68;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:14:18;100461.84;;;11.66;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:17:04;100459.34;;;11.64;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:19:49;100448.66;;;11.69;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:22:35;100456.84;;;11.75;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:25:22;100453.94;;;11.67;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:28:07;100456.94;;;11.61;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:30:53;100464.38;;;11.53;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:33:38;100452.75;;;11.46;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:36:23;100461.88;;;11.39;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:39:09;100457.94;;;11.46;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:41:55;100461.50;;;11.70;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:44:41;100464.91;;;12.10;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:47:26;100457.88;;;11.60;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:50:13;100473.06;;;11.39;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:52:58;100471.41;;;11.38;100.00
163;BME280;3946;48.958;8.284;2022-04-14T00:55:45;100475.25;;;11.33;100.00
