sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2;P0
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T00:02:32;23.15;20.88;12.52
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T00:07:33;23.47;20.75;12.59
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T00:17:33;23.28;20.9;13.44
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T00:22:34;26.84;24.07;14.3
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T00:27:33;24.24;21.77;12.81
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T00:32:32;24.24;21.77;12.81
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T00:37:33;24.55;21.42;12.97
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T00:42:32;24.55;21.42;12.97
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T00:47:32;23.95;21.31;12.84
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T00:52:33;21.25;18.64;11.41
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T00:57:32;18.87;17.07;10.4
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T01:02:33;20.25;18.15;10.67
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T01:07:33;19.95;17.91;10.6
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T01:12:32;19.3;16.97;11.09
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T01:17:33;20.62;17.79;11.42
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T01:22:34;20;17.8;11.28
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T01:27:33;22.24;20.35;12.75
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T01:32:33;24.38;22.15;13.8
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T01:37:32;23.86;22.12;14.07
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T01:42:33;23.66;21.6;12.92
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T01:47:36;25.53;22.72;14.8
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T01:52:35;25.53;22.72;14.8
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T01:57:39;37.19;33.49;23.44
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T02:02:36;48.66;40.26;27.13
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T02:07:37;43.95;38.36;26.33
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T02:13:08;45.81;38.46;25.74
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T02:17:45;46.03;39.46;27.03
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T02:23:45;38.78;34.59;23.15
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T02:33:37;26.36;23.25;14.47
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T02:42:45;25.13;22.64;14.3
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T02:47:38;24.77;21.91;14.01
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T02:52:44;26.84;24.06;14.53
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T03:02:34;27.28;23.83;14.72
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T03:07:32;27.28;23.83;14.72
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T03:12:46;26.58;23.23;13.93
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T03:18:00;24.69;21.88;12.57
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T03:22:59;21.94;19.51;11.64
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T03:27:42;23.2;20.42;12.24
60981;PMS5003;46858;55.75280049;38.11308689;2023-02-28T03:32:42;23.2;20.31;12.24
