sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
163;BME280;3946;48.958;8.284;2022-02-27T00:01:44;101990.16;;;0.28;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:04:30;101981.75;;;0.48;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:07:17;101989.34;;;0.39;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:10:04;101981.66;;;0.29;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:12:50;101977.50;;;0.47;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:15:36;101968.13;;;0.43;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:18:21;101979.97;;;0.27;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:21:08;101978.28;;;0.29;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:23:53;101980.75;;;0.15;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:26:39;101974.84;;;0.27;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:29:26;101978.28;;;0.35;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:32:11;101981.66;;;0.28;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:34:58;101970.53;;;0.17;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:37:45;101973.97;;;0.16;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:40:31;101976.44;;;0.07;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:43:17;101981.50;;;-0.03;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:46:03;101978.88;;;-0.12;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:48:50;101985.75;;;-0.02;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:51:35;101976.28;;;-0.22;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:54:22;101981.47;;;-0.06;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:57:07;101972.19;;;0.04;100.00
163;BME280;3946;48.958;8.284;2022-02-27T00:59:56;101974.72;;;-0.01;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:02:43;101971.94;;;-0.31;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:05:28;101977.91;;;-0.29;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:08:13;101972.06;;;-0.14;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:11:00;101972.13;;;-0.07;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:13:45;101968.75;;;-0.06;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:16:31;101962.72;;;-0.15;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:19:17;101963.56;;;-0.15;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:22:03;101964.47;;;-0.08;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:24:52;101959.34;;;-0.14;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:27:39;101961.91;;;-0.10;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:30:25;101947.34;;;-0.33;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:33:10;101949.94;;;-0.23;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:35:56;101952.56;;;-0.17;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:38:41;101960.19;;;-0.17;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:41:26;101954.25;;;-0.17;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:44:14;101960.19;;;-0.12;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:47:04;101950.00;;;-0.18;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:49:51;101947.34;;;-0.29;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:52:37;101944.03;;;-0.16;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:55:25;101950.88;;;-0.09;100.00
163;BME280;3946;48.958;8.284;2022-02-27T01:58:10;101942.38;;;-0.17;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:00:58;101943.25;;;-0.09;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:03:44;101939.06;;;-0.01;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:06:29;101936.50;;;-0.04;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:09:14;101936.41;;;-0.13;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:12:05;101939.84;;;-0.11;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:14:51;101928.78;;;-0.13;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:17:38;101927.13;;;-0.06;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:20:25;101919.44;;;-0.14;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:23:13;101927.09;;;-0.09;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:25:59;101918.56;;;-0.16;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:28:46;101918.59;;;-0.17;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:31:32;101921.97;;;-0.21;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:34:20;101923.69;;;-0.11;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:37:10;101921.22;;;-0.04;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:39:57;101916.91;;;-0.17;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:42:44;101923.66;;;-0.14;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:45:29;101921.06;;;-0.26;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:48:14;101914.31;;;-0.23;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:51:00;101917.72;;;-0.19;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:53:47;101902.44;;;-0.21;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:56:33;101905.00;;;-0.19;100.00
163;BME280;3946;48.958;8.284;2022-02-27T02:59:18;101912.72;;;-0.04;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:02:08;101910.94;;;-0.17;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:04:54;101905.88;;;-0.10;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:07:39;101905.88;;;-0.10;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:10:26;101911.78;;;-0.14;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:13:11;101907.59;;;-0.09;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:15:57;101901.59;;;-0.21;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:18:43;101889.75;;;-0.09;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:21:28;101896.50;;;-0.14;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:24:14;101897.44;;;-0.04;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:27:00;101887.13;;;-0.25;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:29:45;101898.22;;;-0.11;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:32:31;101905.91;;;-0.07;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:35:19;101898.28;;;-0.04;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:38:04;101903.44;;;0.18;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:40:50;101895.75;;;0.06;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:43:36;101901.72;;;0.11;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:46:22;101900.06;;;0.14;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:49:07;101900.91;;;0.19;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:51:52;101897.50;;;0.17;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:54:38;101895.81;;;0.22;100.00
163;BME280;3946;48.958;8.284;2022-02-27T03:57:23;101900.06;;;0.19;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:00:13;101890.69;;;0.10;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:02:58;101898.34;;;0.19;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:05:44;101905.94;;;0.04;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:08:29;101894.09;;;0.09;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:11:14;101889.75;;;-0.09;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:14:00;101894.03;;;-0.03;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:16:47;101889.81;;;-0.01;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:19:32;101892.34;;;-0.04;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:22:18;101886.44;;;0.09;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:25:04;101888.97;;;0.06;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:27:49;101888.03;;;-0.13;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:30:35;101882.91;;;-0.16;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:33:21;101893.09;;;-0.16;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:36:07;101891.41;;;-0.20;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:38:52;101892.25;;;-0.15;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:41:39;101895.59;;;-0.28;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:44:25;101890.47;;;-0.37;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:47:10;101897.28;;;-0.33;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:49:57;101890.47;;;-0.36;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:52:42;101897.25;;;-0.36;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:55:28;101895.59;;;-0.28;100.00
163;BME280;3946;48.958;8.284;2022-02-27T04:58:13;101889.63;;;-0.34;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:00:58;101892.97;;;-0.43;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:03:44;101886.22;;;-0.37;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:06:31;101892.88;;;-0.55;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:09:17;101900.66;;;-0.36;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:12:04;101895.44;;;-0.54;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:14:50;101894.63;;;-0.45;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:17:36;101898.06;;;-0.40;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:20:22;101891.13;;;-0.62;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:23:09;101897.06;;;-0.62;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:25:54;101901.53;;;-0.27;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:28:43;101892.91;;;-0.52;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:31:28;101898.81;;;-0.58;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:34:14;101892.91;;;-0.48;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:36:59;101902.22;;;-0.54;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:39:46;101899.03;;;-0.21;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:42:31;101900.63;;;-0.37;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:45:17;101907.47;;;-0.28;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:48:03;101918.56;;;-0.19;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:50:48;101910.09;;;-0.18;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:53:34;101908.38;;;-0.16;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:56:20;101910.09;;;-0.15;100.00
163;BME280;3946;48.958;8.284;2022-02-27T05:59:06;101918.50;;;-0.34;100.00
163;BME280;3946;48.958;8.284;2022-02-27T06:01:52;101921.13;;;-0.16;100.00
163;BME280;3946;48.958;8.284;2022-02-27T06:04:37;101930.47;;;-0.12;100.00
163;BME280;3946;48.958;8.284;2022-02-27T06:07:23;101931.25;;;-0.25;100.00
163;BME280;3946;48.958;8.284;2022-02-27T06:10:09;101924.53;;;-0.12;100.00
163;BME280;3946;48.958;8.284;2022-02-27T06:12:55;101932.13;;;-0.23;100.00
163;BME280;3946;48.958;8.284;2022-02-27T06:15:41;101940.63;;;-0.22;100.00
163;BME280;3946;48.958;8.284;2022-02-27T06:18:26;101931.22;;;-0.32;100.00
163;BME280;3946;48.958;8.284;2022-02-27T06:21:11;101934.47;;;-0.53;100.00
163;BME280;3946;48.958;8.284;2022-02-27T06:23:57;101937.94;;;-0.41;100.00
163;BME280;3946;48.958;8.284;2022-02-27T06:26:42;101937.91;;;-0.45;100.00
163;BME280;3946;48.958;8.284;2022-02-27T06:29:29;101941.31;;;-0.45;100.00
163;BME280;3946;48.958;8.284;2022-02-27T06:32:14;101938.66;;;-0.58;100.00
163;BME280;3946;48.958;8.284;2022-02-27T06:35:00;101944.69;;;-0.46;100.00
