sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2;P0
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T00:02:33;9.64;8.76;6.45
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T00:07:34;7.15;6.41;4.91
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T00:12:33;5.94;5.56;4.48
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T00:17:34;6.21;5.91;4.06
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T00:22:33;9.19;8.32;5.6
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T00:27:36;6.39;5.21;3.58
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T00:32:39;3.78;3.63;2.78
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T00:37:33;3.4;3.11;2.25
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T00:42:33;3.03;2.94;2.03
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T00:47:33;3.67;3.22;2.56
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T00:52:34;3.73;3.34;2.59
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T00:57:34;3.06;2.79;2.1
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T01:02:34;3.55;3.16;2.39
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T01:07:33;3.55;3.16;2.39
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T01:12:33;2.91;2.66;2.03
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T01:17:33;3.88;3.37;2.32
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T01:22:33;4.39;3.76;2.59
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T01:27:34;4.68;4.14;2.98
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T01:32:33;4.75;4.08;2.95
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T01:37:33;3.17;2.98;2.17
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T01:47:33;6.21;5.76;4.21
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T01:52:36;9.18;7.66;5.67
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T01:57:41;9.34;7.96;5.97
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T02:02:37;4.79;4.24;2.98
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T02:07:42;3.28;3.07;2.5
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T02:12:42;3.7;3.41;2.81
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T02:17:34;4.83;4.43;3.56
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T02:22:47;6.06;5.69;4.71
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T02:27:34;6.06;5.69;4.71
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T02:32:35;6.97;6.48;5.52
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T02:37:35;8.37;7.11;5.55
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T02:42:37;10.01;8.65;6.14
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T02:47:35;10.77;9.21;6.34
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T02:52:41;12.27;11.14;7.52
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T02:57:33;15.05;13.11;9.89
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T03:02:33;18.93;16.58;12.34
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T03:07:33;21.41;18.8;13.41
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T03:12:33;21.78;19.95;14.22
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T03:17:33;24.07;20.66;14.5
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T03:22:33;28.04;23.83;15.68
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T03:27:34;32.32;27.16;17.48
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T03:32:33;32.32;27.16;17.48
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T03:37:33;42.52;33.93;21.09
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T03:42:33;50.96;39.02;23.69
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T03:47:33;53.43;40.11;24.86
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T03:52:33;54.99;41.77;25.52
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T03:57:34;53.73;40.96;25.13
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T04:02:34;47.63;37.16;23.43
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T04:07:33;39.45;32.77;20.74
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T04:12:32;32.38;27.52;17.46
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T04:17:33;24.69;20.98;14.1
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T04:22:33;19.4;16.93;12
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T04:27:34;15.96;14.36;10.37
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T04:32:34;12.22;11.03;7.41
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T04:37:33;11.66;10.35;7.68
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T04:42:33;11.66;10.35;7.68
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T04:47:34;10.9;9.95;7.68
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T04:52:33;13.15;11.56;8.72
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T04:57:33;12.34;11.66;9.47
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T05:02:33;11.89;11.15;9.45
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T05:07:33;9.88;9.04;7.37
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T05:12:34;8.82;7.95;6.22
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T05:17:33;12.79;11.94;9.45
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T05:22:33;14.64;13.21;9.82
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T05:27:33;9.79;9.28;7.39
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T05:32:34;10.41;9.44;7.91
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T05:37:33;8.87;8.45;6.92
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T05:42:34;8.04;7.41;5.86
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T05:47:34;5.65;5.38;3.94
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T05:52:34;9.91;8.66;5.73
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T05:57:33;9.91;8.66;5.73
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T06:02:33;11.66;10.39;6.73
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T06:07:33;6.86;6.37;5.25
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T06:12:33;7.89;7.35;6.11
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T06:17:34;8.02;7.57;5.73
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T06:22:33;8.93;8.41;6.87
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T06:27:33;8.52;7.61;6.04
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T06:32:32;18.93;16.65;11.29
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T06:37:34;8.18;7.58;5.68
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T06:42:34;5.32;5.12;3.95
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T07:07:33;6.11;5.68;4.52
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T07:12:34;4.43;4.43;3.6
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T07:17:34;4.59;4.38;3.43
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T07:22:33;5.15;4.88;4.07
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T07:27:33;5.01;4.46;3.38
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T07:32:35;4.13;3.78;2.81
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T07:37:33;3.52;3.19;2.61
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T07:42:33;3.77;3.43;2.79
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T07:47:34;4.33;3.92;2.89
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T07:52:33;11.82;11.16;7.42
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T07:57:34;4.02;3.84;3.17
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T08:02:33;4.02;3.84;3.17
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T08:07:33;4.09;3.77;2.84
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T08:12:33;3.68;3.49;2.83
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T08:17:33;3.92;3.56;2.69
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T08:22:34;3.77;3.45;2.53
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T08:27:34;4.34;3.79;3.19
60981;PMS5003;46858;55.75280049;38.11308689;2023-03-13T08:32:36;3.9;3.64;2.55
