sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
1000;SDS011;489;47.806;12.858;2022-09-27T00:01:48;1.53;;;1.40;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:03:51;1.20;;;1.10;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:06:04;1.33;;;1.23;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:08:07;1.70;;;1.60;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:10:09;1.63;;;1.50;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:12:11;1.67;;;1.20;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:14:15;1.70;;;1.60;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:16:17;1.60;;;1.20;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:18:19;1.60;;;1.40;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:20:21;1.30;;;1.20;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:22:24;1.70;;;1.60;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:24:27;3.83;;;1.83;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:26:28;1.80;;;1.50;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:28:30;2.70;;;1.67;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:30:32;2.57;;;1.33;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:32:34;1.40;;;1.30;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:34:36;1.90;;;1.70;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:36:38;1.93;;;1.70;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:38:41;1.40;;;1.30;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:40:43;1.43;;;1.30;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:42:45;1.37;;;1.27;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:45:01;1.87;;;1.73;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:47:10;2.30;;;1.43;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:49:16;2.03;;;1.90;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:51:19;1.70;;;1.40;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:53:22;2.30;;;1.30;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:55:29;2.20;;;1.50;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:57:33;3.20;;;1.30;;
1000;SDS011;489;47.806;12.858;2022-09-27T00:59:36;2.40;;;1.70;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:01:40;1.60;;;1.50;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:03:43;2.37;;;1.60;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:05:46;1.80;;;1.70;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:07:48;3.33;;;1.73;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:09:50;1.27;;;1.20;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:11:56;1.83;;;1.73;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:14:05;2.43;;;1.50;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:16:16;2.27;;;1.43;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:18:25;2.47;;;1.50;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:23:06;1.43;;;1.33;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:25:24;1.37;;;1.27;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:27:48;1.33;;;1.23;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:29:59;1.60;;;1.50;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:32:29;1.73;;;1.50;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:34:34;1.50;;;1.30;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:36:44;1.80;;;1.70;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:38:55;1.77;;;1.67;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:41:03;1.97;;;1.50;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:43:08;1.47;;;1.37;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:45:14;2.00;;;1.80;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:47:21;2.20;;;1.27;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:49:28;1.97;;;1.57;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:51:34;1.93;;;1.37;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:53:38;1.33;;;1.23;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:55:42;3.10;;;1.33;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:57:45;1.73;;;1.40;;
1000;SDS011;489;47.806;12.858;2022-09-27T01:59:51;1.30;;;1.10;;
1000;SDS011;489;47.806;12.858;2022-09-27T02:01:55;2.27;;;1.40;;
1000;SDS011;489;47.806;12.858;2022-09-27T02:03:59;1.63;;;1.40;;
1000;SDS011;489;47.806;12.858;2022-09-27T02:06:04;1.50;;;1.40;;
1000;SDS011;489;47.806;12.858;2022-09-27T02:08:12;2.00;;;1.90;;
1000;SDS011;489;47.806;12.858;2022-09-27T02:10:20;1.50;;;1.40;;
1000;SDS011;489;47.806;12.858;2022-09-27T02:12:26;1.50;;;1.40;;
1000;SDS011;489;47.806;12.858;2022-09-27T02:14:32;2.10;;;1.50;;
1000;SDS011;489;47.806;12.858;2022-09-27T02:16:38;1.80;;;1.30;;
