sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
163;BME280;3946;48.958;8.284;2022-12-17T00:02:59;101042.06;;;-7.27;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:06:04;101040.38;;;-7.28;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:09:07;101038.53;;;-7.37;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:12:09;101051.00;;;-7.42;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:15:12;101054.38;;;-7.41;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:18:15;101048.59;;;-7.37;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:21:18;101060.28;;;-7.39;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:24:21;101050.00;;;-7.51;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:27:24;101058.28;;;-7.55;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:30:30;101065.19;;;-7.47;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:33:32;101062.47;;;-7.56;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:36:37;101068.06;;;-7.69;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:39:40;101070.47;;;-7.73;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:42:45;101073.88;;;-7.71;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:45:48;101072.06;;;-7.77;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:48:51;101072.13;;;-7.74;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:51:55;101074.69;;;-7.72;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:54:59;101083.88;;;-7.73;100.00
163;BME280;3946;48.958;8.284;2022-12-17T00:58:02;101072.88;;;-7.80;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:01:05;101080.41;;;-7.80;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:04:08;101079.34;;;-7.89;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:07:12;101078.56;;;-7.87;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:10:15;101080.00;;;-7.98;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:13:21;101088.72;;;-7.82;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:16:24;101087.56;;;-7.95;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:19:27;101089.84;;;-8.05;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:22:31;101091.41;;;-8.11;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:25:33;101103.50;;;-8.32;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:28:36;101101.81;;;-8.31;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:31:39;101097.50;;;-8.37;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:34:42;101110.84;;;-8.39;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:37:48;101113.31;;;-8.41;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:40:51;101118.38;;;-8.39;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:43:54;101127.72;;;-8.34;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:46:57;101127.66;;;-8.37;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:50:00;101134.34;;;-8.37;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:53:04;101138.34;;;-8.45;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:56:08;101135.56;;;-8.55;100.00
163;BME280;3946;48.958;8.284;2022-12-17T01:59:12;101147.19;;;-8.58;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:02:15;101141.31;;;-8.59;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:05:19;101147.97;;;-8.61;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:08:27;101156.31;;;-8.62;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:11:34;101147.72;;;-8.70;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:14:41;101135.78;;;-8.78;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:17:47;101153.59;;;-8.69;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:20:53;101155.06;;;-8.77;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:24:01;101143.28;;;-8.80;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:27:10;101151.00;;;-8.72;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:30:13;101152.09;;;-8.63;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:33:16;101153.63;;;-8.68;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:36:20;101149.63;;;-8.61;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:39:23;101158.03;;;-8.61;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:42:27;101162.88;;;-8.67;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:45:31;101168.75;;;-8.66;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:48:35;101169.38;;;-8.73;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:51:38;101174.09;;;-8.84;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:54:42;101176.19;;;-8.69;100.00
163;BME280;3946;48.958;8.284;2022-12-17T02:57:46;101177.66;;;-8.77;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:00:49;101171.84;;;-8.75;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:03:55;101176.00;;;-8.77;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:06:57;101179.88;;;-8.87;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:10:00;101173.81;;;-8.95;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:13:04;101175.38;;;-8.98;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:16:08;101180.59;;;-8.91;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:19:11;101193.47;;;-9.10;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:22:14;101186.84;;;-9.06;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:25:17;101188.66;;;-9.02;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:28:21;101191.00;;;-9.07;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:31:26;101198.38;;;-9.13;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:34:28;101192.97;;;-9.27;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:37:31;101201.25;;;-9.29;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:40:34;101207.78;;;-9.34;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:43:38;101213.16;;;-9.22;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:46:41;101216.66;;;-9.17;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:49:44;101206.16;;;-9.04;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:52:52;101193.94;;;-9.22;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:55:55;101218.75;;;-9.02;100.00
163;BME280;3946;48.958;8.284;2022-12-17T03:58:59;101208.38;;;-9.14;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:02:02;101216.50;;;-9.22;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:05:16;101224.97;;;-9.18;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:08:18;101228.94;;;-8.98;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:11:21;101226.84;;;-9.12;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:14:25;101237.69;;;-9.13;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:17:28;101232.75;;;-9.10;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:20:33;101246.22;;;-9.07;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:23:35;101254.75;;;-9.02;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:26:38;101246.22;;;-9.07;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:29:42;101245.84;;;-9.19;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:32:45;101246.81;;;-9.15;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:35:48;101249.63;;;-9.05;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:38:51;101245.66;;;-8.98;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:41:54;101246.91;;;-8.84;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:44:58;101249.59;;;-8.78;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:48:02;101248.28;;;-8.65;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:51:05;101255.88;;;-8.64;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:54:07;101251.00;;;-8.58;100.00
163;BME280;3946;48.958;8.284;2022-12-17T04:57:10;101251.84;;;-8.57;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:00:15;101259.75;;;-8.45;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:03:17;101259.31;;;-8.29;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:06:20;101260.53;;;-8.15;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:09:23;101265.03;;;-8.03;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:12:26;101277.19;;;-7.87;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:15:30;101273.56;;;-7.65;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:18:33;101280.47;;;-7.56;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:21:36;101282.00;;;-7.61;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:24:38;101288.13;;;-7.52;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:27:41;101297.97;;;-7.61;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:30:51;101293.13;;;-7.53;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:33:54;101295.47;;;-7.59;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:36:57;101293.22;;;-7.50;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:40:05;101290.16;;;-7.37;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:43:09;101297.34;;;-7.52;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:46:14;101300.06;;;-7.43;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:49:16;101301.81;;;-7.41;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:52:19;101300.78;;;-7.49;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:55:22;101298.41;;;-7.43;100.00
163;BME280;3946;48.958;8.284;2022-12-17T05:58:25;101306.63;;;-7.50;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:01:29;101318.47;;;-7.46;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:04:32;101315.28;;;-7.38;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:07:35;101314.63;;;-6.95;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:10:38;101313.72;;;-6.99;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:13:41;101325.44;;;-7.01;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:16:45;101327.22;;;-6.95;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:19:48;101315.88;;;-6.77;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:22:57;101311.75;;;-6.75;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:26:00;101315.47;;;-6.57;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:29:03;101316.31;;;-6.16;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:32:07;101324.03;;;-5.62;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:35:10;101330.16;;;-5.48;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:38:13;101327.69;;;-5.45;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:41:16;101329.53;;;-5.35;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:44:19;101335.56;;;-5.26;100.00
163;BME280;3946;48.958;8.284;2022-12-17T06:47:23;101336.28;;;-5.34;100.00
