sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
92;SDS011;16232;48.800;9.002;2022-08-16T00:00:41;5.30;;;4.80;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:03:09;5.77;;;5.20;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:05:37;5.73;;;5.23;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:08:05;5.70;;;5.20;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:10:32;5.20;;;4.80;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:13:03;5.67;;;5.07;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:15:34;5.07;;;4.50;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:18:02;5.87;;;5.33;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:20:30;5.70;;;5.10;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:22:59;6.70;;;6.00;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:25:27;5.90;;;5.30;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:27:54;5.30;;;4.80;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:30:23;6.23;;;5.57;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:32:51;7.47;;;6.37;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:35:20;7.33;;;5.67;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:37:48;6.17;;;5.57;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:40:17;6.70;;;5.27;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:42:45;6.30;;;5.70;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:45:15;8.37;;;6.93;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:47:47;7.07;;;6.10;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:50:15;6.37;;;5.77;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:52:42;7.07;;;6.43;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:55:09;7.30;;;6.60;;
92;SDS011;16232;48.800;9.002;2022-08-16T00:57:37;7.43;;;6.73;;
92;SDS011;16232;48.800;9.002;2022-08-16T01:00:05;6.83;;;5.50;;
92;SDS011;16232;48.800;9.002;2022-08-16T01:02:34;7.67;;;7.00;;
92;SDS011;16232;48.800;9.002;2022-08-16T01:05:03;7.53;;;6.50;;
