sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:01:15;24.45;28.96
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:03:42;24.46;29.02
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:06:08;24.46;29.02
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:08:34;24.48;29.05
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:11:04;24.48;29.06
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:13:30;24.45;29.03
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:15:56;24.48;29.04
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:18:21;24.48;29.04
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:20:47;24.46;29.03
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:23:12;24.49;29.04
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:25:38;24.45;29.05
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:28:04;24.46;29.02
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:30:30;24.48;29.01
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:32:56;24.46;29.01
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:35:21;24.48;29.11
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:37:47;24.48;29.11
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:40:12;24.49;29.08
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:42:38;24.49;29.11
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:45:05;24.48;29.06
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:47:30;24.48;29.04
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:49:56;24.49;29.12
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:52:21;24.46;29.09
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:54:47;24.48;29.11
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:57:12;24.48;29.15
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T00:59:37;24.49;29.12
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:02:03;24.48;29.12
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:04:28;24.49;29.12
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:06:54;24.49;29.12
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:09:19;24.48;29.15
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:11:45;24.51;29.08
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:14:11;24.51;29.13
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:16:36;24.46;29.17
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:19:02;24.51;29.12
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:21:27;24.51;29.16
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:23:53;24.49;29.20
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:26:18;24.49;29.14
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:28:44;24.49;29.17
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:31:09;24.49;29.19
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:33:35;24.49;29.20
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:36:01;24.49;29.11
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:38:26;24.49;29.12
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:40:51;24.49;29.14
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:43:26;24.51;29.19
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:46:25;24.52;29.11
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:51:32;24.49;29.16
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:53:59;24.49;29.17
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:56:28;24.51;29.17
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T01:58:55;24.49;29.24
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T02:01:29;24.49;29.20
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T02:03:54;24.48;29.26
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T02:06:20;24.51;29.22
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T02:08:45;24.51;29.23
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T02:11:10;24.49;29.22
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T02:13:36;24.52;29.23
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T02:16:06;24.51;29.20
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T02:18:31;24.49;29.26
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T02:23:28;24.51;29.26
76740;SHT30;65668;48.90471017;2.37743202;2023-03-05T02:25:55;24.52;29.29
