sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
10008;BME280;5043;41.766;26.204;2022-08-04T00:01:40;100851.38;;;22.55;67.08
10008;BME280;5043;41.766;26.204;2022-08-04T00:04:13;100854.00;;;22.63;66.97
10008;BME280;5043;41.766;26.204;2022-08-04T00:07:04;100846.13;;;22.62;67.55
10008;BME280;5043;41.766;26.204;2022-08-04T00:09:48;100754.06;;;22.08;67.02
10008;BME280;5043;41.766;26.204;2022-08-04T00:12:15;100834.41;;;22.54;66.88
10008;BME280;5043;41.766;26.204;2022-08-04T00:14:47;100853.50;;;22.59;67.36
10008;BME280;5043;41.766;26.204;2022-08-04T00:17:13;100824.47;;;22.40;69.55
10008;BME280;5043;41.766;26.204;2022-08-04T00:19:47;100850.31;;;22.41;72.20
10008;BME280;5043;41.766;26.204;2022-08-04T00:22:17;100871.38;;;22.38;74.32
10008;BME280;5043;41.766;26.204;2022-08-04T00:24:45;100846.78;;;22.26;76.28
10008;BME280;5043;41.766;26.204;2022-08-04T00:27:11;100808.84;;;21.84;77.17
10008;BME280;5043;41.766;26.204;2022-08-04T00:29:39;100867.94;;;21.84;77.50
10008;BME280;5043;41.766;26.204;2022-08-04T00:32:07;100812.56;;;21.52;78.36
10008;BME280;5043;41.766;26.204;2022-08-04T00:34:33;100823.81;;;21.56;78.94
10008;BME280;5043;41.766;26.204;2022-08-04T00:36:59;100837.22;;;21.56;79.01
10008;BME280;5043;41.766;26.204;2022-08-04T00:39:25;100870.88;;;21.66;78.83
10008;BME280;5043;41.766;26.204;2022-08-04T00:50:00;100868.47;;;21.18;79.26
10008;BME280;5043;41.766;26.204;2022-08-04T00:58:28;100815.50;;;20.57;78.73
10008;BME280;5043;41.766;26.204;2022-08-04T01:01:02;100865.75;;;20.79;78.70
10008;BME280;5043;41.766;26.204;2022-08-04T01:03:56;100877.66;;;20.77;79.71
10008;BME280;5043;41.766;26.204;2022-08-04T01:09:21;100871.91;;;20.80;80.25
